Time;Press;Temp;Rain;WDir;Humid;SolRad  W;DirSD;WGust;WVect
2017-09-04T02:40:00;1014.93;16.46;0;11.1;61.97;0;14.9;5.08;3.04
2017-09-04T02:50:00;1014.93;16.41;0;348.3;62.76;0;22.65;4.12;2.56
2017-09-04T03:00:00;1014.93;16.32;0;1;63.36;0;30.02;4.07;2.15
2017-09-04T03:10:00;1014.93;16.25;0;342.1;63.21;0;21;4.91;2.7
2017-09-04T03:20:00;1014.93;16.2;0;351.7;63.43;0;39.12;4.1;1.68
2017-09-04T03:30:00;1014.93;16.29;0;35.2;62.39;0;16.96;6.88;4.49
2017-09-04T03:40:00;1014.93;16.24;0;29;61.37;0;23.57;7.14;4.62
2017-09-04T03:50:00;1014.93;15.91;0;29.1;62.63;0;20.12;7.65;4.33
2017-09-04T04:00:00;1014.93;15.6;0;35.5;63.83;0;12.73;8.35;6.14
2017-09-04T04:10:00;1014.93;15.61;0;27.3;64.43;0;19.14;8.29;5.25
2017-09-04T04:20:00;1014.93;15.8;0;20.9;63.91;0;18.27;6.01;3.44
2017-09-04T04:30:00;1014.93;15.96;0;31.6;63.66;0;15.2;6.6;4.51
2017-09-04T04:40:00;1015.93;16;0;357.4;64.38;0.631;29.8;5.08;2.62
2017-09-04T04:50:00;1015.93;15.99;0;16.1;64.96;2.83;28.99;6.35;2.99
2017-09-04T05:00:00;1015.93;16.04;0;32.9;65.17;7.97;12.42;6.67;4.77
2017-09-04T05:10:00;1015.93;15.92;0;31.5;65.42;15.15;11.62;7.33;5.03
2017-09-04T05:20:00;1015.93;15.96;0;39.8;64.69;29.08;12.81;8.42;5.96
2017-09-04T05:30:00;1015.93;15.88;0;37.6;63.73;50.74;9.18;9.48;6.64
2017-09-04T05:40:00;1015.93;15.91;0;37.1;63.69;83.9;12.04;8.94;6.47
2017-09-04T05:50:00;1015.93;15.85;0;39.8;64.7;65.21;11.06;8.68;6.77
2017-09-04T06:00:00;1015.93;15.73;0;38.8;65.94;67.65;10.8;9.07;6.93
2017-09-04T06:10:00;1015.93;16.07;0;33.3;65.36;102.5;9.24;8.87;6.53
2017-09-04T06:20:00;1015.93;16.41;0;35.3;64.53;144.5;13.59;7.87;5.58
2017-09-04T06:30:00;1015.93;16.51;0;37.4;64.5;198.6;11.34;7.36;5.64
2017-09-04T06:40:00;1015.93;16.59;0;31.8;64.07;214.1;14.43;6.98;5.13
2017-09-04T06:50:00;1015.93;16.67;0;38.1;63.32;225.1;14.97;7.51;5.66
2017-09-04T07:00:00;1015.93;16.9;0;39.7;62.4;299.6;11.49;7;5.26
2017-09-04T07:10:00;1016.93;17.22;0;35.4;60.49;282.4;13.86;6.69;4.72
